"","x"
"2511",0.0446238676678018
"702",0.0287652085215938
"1015",0.0249516961340965
"926",0.0390959293941846
"3543",0.0278406612898225
"2297",0.029003175308079
"3350",0.012294269847992
"3025",0.0124597670278996
"1108",0.0102515582604726
"1885",0.0517120707325511
"1016",0.0427093400780376
"3581",0.0232141017538294
"2324",0.00929724150947633
"3196",0.0278108495702603
"3738",0.0328702123001616
"1304",0.192390867085615
"437",0.0430963194370177
"2434",0.0189878182062705
"2773",0.038708646271872
"2781",0.0145840561250333
"516",0.013959039205068
"1980",0.029147241879934
"2514",0.0129715566131243
"587",0.0575144236622509
"362",0.0172210413666597
"3030",0.0197923241858699
"643",0.0322284191877979
"924",0.0525277313291875
"1285",0.0166659602091258
"3603",0.0179501646285332
"2573",0.0307103091244226
"1888",0.031781031463365
"1122",0.0486518820818468
"2914",0.111586047792372
"411",0.0234057243324237
"1460",0.0249358629016178
"1157",0.020619683280467
"75",0.027073159139729
"2874",0.0135412571448854
"2255",0.0190841231634009
"2418",0.0320225727331182
"1324",0.0171918551741652
"3502",0.0147751450579928
"2630",0.0236995898256382
"848",0.0267739554068785
"213",0.0113909988555274
"2330",0.0126174659633152
"3649",0.0184864900838595
"932",0.0293991109988328
"1960",0.0185467964863731
"534",0.0312783294230698
"1086",0.0116368336819054
"2517",0.0150379035344303
"650",0.0146925146286655
"3627",0.0145813914920807
"2424",0.034252788014647
"3233",0.0122105237877819
"55",0.029874532553065
"1601",0.0114187151245695
"515",0.0171156978720246
"3756",0.0237896372217549
"707",0.0183023902392476
"453",0.0598549909957961
"3530",0.0369030408997385
"3047",0.0183638498107529
"915",0.0319563487788238
"1653",0.0277917329136596
"2326",0.0179072469234177
"3037",0.0175183176067177
"2640",0.0376894343975737
"1747",0.0927266779969302
"3409",0.0256692589887272
"3691",0.0170466189049968
"2540",0.0177130702864936
"264",0.0687417776034482
"3438",0.0377033405355651
"2195",0.0207796624652238
"619",0.0334806777734149
"2992",0.012541146214991
"78",0.0370306738352051
"3542",0.029471212995
"3477",0.0430001238316286
"928",0.0336087890813242
"3004",0.116936295071958
"1372",0.0168132211770705
"3554",0.0317744503404792
"229",0.011624729297476
"1295",0.0355542347117113
"1032",0.0164023006220836
"3459",0.0192601951238342
"3588",0.346065615835447
"3319",0.0137519543241485
"2104",0.0111951393606478
"1853",0.0584428633866558
"2005",0.028035085254796
"578",0.0247922399195701
"3061",0.018451553830365
"500",0.0214931475490376
"3565",0.0150310797997486
"3200",0.0220745130334739
"3084",0.0213289832730117
"2533",0.0194483275621819
"618",0.0486771317398803
"1469",0.0294859098037947
"1958",0.0405458131808983
"894",0.0371437926804088
"219",0.0338705249420799
"3090",0.0220447744792208
"1942",0.0138492085669375
"171",0.0373067851933421
"1286",0.0127481217234051
"1548",0.0961613617770405
"2083",0.0701971872183433
"1475",0.0178215387252982
"244",0.014431605914163
"2751",0.0253266748727454
"814",0.0377021578130895
"642",0.0574016922810131
"1785",0.0215159365983781
"2465",0.0322098553284107
"1715",0.0234539043257575
"1845",0.0377379380510391
"1249",0.0187834601106265
"876",0.0230005225141447
"2604",0.0405470172607391
"756",0.0171543286319112
"3723",0.0141550615290056
"737",0.021196810875704
"2832",0.0224963619286938
"1519",0.0237429074296205
"3671",0.0141142273676745
"525",0.0326438929241616
"3812",0.0125511169352738
"2936",0.0315034445316917
"319",0.0149198613201998
"2183",0.0150110913825316
"475",0.0152620170431373
"2147",0.0364574780200302
"2156",0.0143079075665396
"237",0.0121812543221144
"3137",0.0107497697571315
"3068",0.0375412670070734
"505",0.0368554043070977
"2141",0.0205461958162281
"1562",0.529693595263755
"20",0.013543411342182
"3198",0.0296680862118656
"2804",0.0136779264616138
"1854",0.044665290576672
"2861",0.0662281937330693
"2342",0.0105023680468978
"2762",0.056843132202851
"1664",0.0240175798115556
"2787",0.0151742208500343
"2321",0.0302684242872664
"2536",0.012585819945977
"3000",0.012464278246267
"1926",0.0385035945621849
"3561",0.0177020660801184
"1486",0.0651690900599613
"802",0.0198310872400221
"2165",0.0163365886415326
"2596",0.22503652859
"942",0.0134174279600501
"3005",0.0720268765377182
"1130",0.0139067535218769
"3288",0.0281597654317526
"1695",0.0605526658999591
"2660",0.0119813178722421
"394",0.0821316155493366
"749",0.0167166191737896
"1245",0.0667162523952111
"1080",0.017603040801252
"3547",0.031877553306522
"2579",0.0687238492222843
"3080",0.0148920958880817
"1153",0.0151786201529277
"873",0.0326711945198265
"3622",0.0154982112995597
"3586",0.0163712026277476
"2691",0.011654532032975
"1034",0.031649922828252
"963",0.00939505734929243
"1690",0.0203487956373362
"3339",0.0143842274139629
"1146",0.0253827814056928
"1839",0.0375367390227038
"312",0.0168321253956364
"2456",0.0481099114326978
"3753",0.0363398491884215
"3420",0.0180115459247424
"2937",0.0448871394178351
"2413",0.0381068872405613
"285",0.0250621270043293
"308",0.0126061058183521
"2296",0.0178624179169866
"47",0.0190753567825832
"347",0.0214653783349327
"2161",0.0166203319328767
"3698",0.0409201904920306
"1753",0.0151852944625641
"3419",0.0221927673473646
"853",0.0346822418923343
"2501",0.0142531580690987
"589",0.035147462078296
"548",0.0903040180031627
"1090",0.0228609777730302
"397",0.0107699642019984
"3440",0.0448843711476738
"725",0.0177049825900438
"2386",0.0211226346908032
"1891",0.0681467881194348
"1412",0.0165718923282155
"2420",0.0405596761327031
"1745",0.0268568733040532
"2866",0.0100876697935336
"1150",0.0129671755909403
"2899",0.0143670474671062
"1348",0.0226710854996458
"2943",0.0185305963758812
"2399",0.0549813994016679
"2097",0.0181577840887837
"356",0.012634066500539
"2622",0.0141411305524195
"3655",0.0236130430099086
"2864",0.0130272925862574
"2578",0.0162401339438997
"3499",0.0204398922468285
"1066",0.0133340105474722
"783",0.023080090618965
"1825",0.065522277945213
"2396",0.017604391880467
"1583",0.0136275994410429
"3302",0.0497514235909477
"1478",0.0169636269863871
"1863",0.0228718919544544
"2732",0.0351822730256009
"3282",0.0114036727833942
"2077",0.0810403965344455
"1270",0.0159046251699013
"3697",0.035843546589681
"85",0.0223373272719723
"947",0.0223683396639739
"2118",0.0421509707689587
"2599",0.0466804552485888
"2341",0.0547272823731673
"526",0.0361735071486063
"3759",0.0313103343194275
"3685",0.0196641364004567
"440",0.0136631723132752
"3532",0.0490004787609391
"1692",0.0788755136826602
"3255",0.0188873715556793
"2262",0.0119734768962599
"478",0.0121149084597911
"74",0.018714434362741
"1117",0.0175699517665958
"3735",0.0167562809316187
"2966",0.0300601230124198
"3572",0.0130081829829068
"2801",0.0368923987251563
"3415",0.0160494191157611
"3016",0.0133171048356908
"3041",0.018511428464281
"584",0.0272405639768494
"2280",0.0130214692107794
"355",0.0232069172438912
"2531",0.0241416730978299
"1087",0.016763592314782
"3616",0.0152104108447514
"3353",0.010520636991383
"3175",0.0400142512771916
"904",0.0351859346311739
"389",0.0144099932686637
"2954",0.0136303220536754
"2690",0.0234644116288169
"3257",0.0267764252625836
"3489",0.0198321778388155
"3772",0.0130398882911387
"3113",0.0111367362877637
"1288",0.0179638711948756
"3295",0.0321382508925874
"2510",0.0227852259682968
"125",0.0165107054235954
"2068",0.017397910688702
"3795",0.0123022533015258
"2508",0.0132795559823067
"919",0.0468339165212307
"3285",0.0361041841602809
"2338",0.0228185177902056
"2224",0.0132353384043997
"2315",0.0240256622159871
"3618",0.0131678144665755
"1471",0.0203743172712557
"2543",0.0279821629551334
"334",0.0129115919172261
"2650",0.0301302959783001
"3286",0.0250014445478751
"3517",0.0187231775831476
"2609",0.0182975610554149
"3544",0.0271452430960019
"3604",0.016751465093842
"211",0.0527907808965079
"542",0.0272860725235171
"3280",0.0126007021579788
"2191",0.0560474138246273
"270",0.0165120464968839
"1496",0.0213117920579657
"673",0.0841720317256038
"2240",0.0130006860271563
"2380",0.0273163309865035
"1167",0.0510968383861334
"3192",0.0137034135395955
"3750",0.0362429468545131
"1803",0.0496194441875518
"1536",0.0286311448177964
"1485",0.0249094786120618
"1137",0.0193936280186836
"1258",0.016612003988716
"1081",0.0344793771564811
"3520",0.0293474880210498
"1818",0.0580792321870028
"2663",0.0146462158916033
